codCliente,codPoliza,Edad,Ramo,Y,Salud,Vida,Autos,Cumplimiento,Patrimoniales,Otros
206621,181646,0,Vida,Salud,0,1,0,0,0,0
206621,182194,0,Salud,Autos,1,1,0,0,0,0
206621,182195,0,Autos,Patrimoniales,1,1,1,0,0,0
206624,181459,36,Salud,Vida,1,0,0,0,0,0
206632,181472,25,Autos,Vida,0,0,1,0,0,0
206655,181685,27,Vida,Autos,0,1,0,0,0,0
206669,181630,43,Salud,Autos,1,0,0,0,0,0
206669,181556,43,Autos,Vida,1,0,1,0,0,0
206673,181588,74,Patrimoniales,Vida,0,0,0,0,1,0
206690,181642,35,Salud,Autos,1,0,0,0,0,0
206694,181587,39,Patrimoniales,Vida,0,0,0,0,1,0
206695,181591,30,Autos,Patrimoniales,0,0,1,0,0,0
206736,181673,34,Vida,Autos,0,1,0,0,0,0
206742,181679,34,Vida,Autos,0,1,0,0,0,0
206744,213414,35,Autos,Vida,0,0,1,0,0,0
207260,182059,49,Vida,Patrimoniales,0,1,0,0,0,0
207260,212217,49,Patrimoniales,Autos,0,1,0,0,1,0
207315,185660,44,Patrimoniales,Autos,0,0,0,0,1,0
207583,217176,32,Autos,Vida,0,0,1,0,0,0
207645,187984,50,Salud,Vida,1,0,0,0,0,0
207918,184929,51,Vida,Autos,0,1,0,0,0,0
207919,184669,49,Vida,Salud,0,1,0,0,0,0
207926,184515,27,Salud,Vida,1,0,0,0,0,0
207941,184076,39,Autos,Vida,0,0,1,0,0,0
207951,184883,34,Vida,Salud,0,1,0,0,0,0
207959,196861,52,Autos,Vida,0,0,1,0,0,0
207964,184527,28,Salud,Patrimoniales,1,0,0,0,0,0
207965,184364,28,Patrimoniales,Salud,0,0,0,0,1,0
207970,184458,38,Salud,Autos,1,0,0,0,0,0
207971,184365,38,Patrimoniales,Salud,0,0,0,0,1,0
207992,184747,33,Vida,Salud,0,1,0,0,0,0
207995,186129,37,Autos,Vida,0,0,1,0,0,0
207998,184811,36,Vida,Salud,0,1,0,0,0,0
208007,184767,37,Vida,Salud,0,1,0,0,0,0
208008,184772,36,Vida,Salud,0,1,0,0,0,0
208018,184467,34,Salud,Vida,1,0,0,0,0,0
208019,184721,35,Vida,Patrimoniales,0,1,0,0,0,0
208022,184470,32,Salud,Vida,1,0,0,0,0,0
208025,184867,31,Vida,Autos,0,1,0,0,0,0
208025,186076,31,Autos,Salud,0,1,1,0,0,0
208030,184660,29,Salud,Vida,1,0,0,0,0,0
208031,184925,28,Vida,Autos,0,1,0,0,0,0
208052,184407,31,Patrimoniales,Vida,0,0,0,0,1,0
208072,184803,37,Vida,Autos,0,1,0,0,0,0
208073,184857,38,Vida,Salud,0,1,0,0,0,0
208073,184468,38,Salud,Autos,1,1,0,0,0,0
208075,184466,35,Salud,Vida,1,0,0,0,0,0
208083,184387,35,Patrimoniales,Vida,0,0,0,0,1,0
208083,184809,35,Vida,Salud,0,1,0,0,1,0
208091,184860,38,Vida,Salud,0,1,0,0,0,0
208091,184471,38,Salud,Patrimoniales,1,1,0,0,0,0
208093,184779,36,Vida,Salud,0,1,0,0,0,0
208094,184769,36,Vida,Salud,0,1,0,0,0,0
208097,184765,37,Vida,Patrimoniales,0,1,0,0,0,0
208097,184391,37,Patrimoniales,Salud,0,1,0,0,1,0
208104,184506,37,Salud,Patrimoniales,1,0,0,0,0,0
208107,184491,35,Salud,Vida,1,0,0,0,0,0
208109,184534,37,Salud,Autos,1,0,0,0,0,0
208111,184935,39,Vida,Salud,0,1,0,0,0,0
208113,184100,50,Autos,Salud,0,0,1,0,0,0
208118,184117,33,Autos,Patrimoniales,0,0,1,0,0,0
208123,184764,35,Vida,Patrimoniales,0,1,0,0,0,0
208137,184893,28,Vida,Salud,0,1,0,0,0,0
208143,184099,33,Autos,Salud,0,0,1,0,0,0
208151,184751,0,Vida,Patrimoniales,0,1,0,0,0,0
208151,184375,0,Patrimoniales,Autos,0,1,0,0,1,0
208168,183101,61,Patrimoniales,Autos,0,0,0,0,1,0
208168,183113,61,Autos,Vida,0,0,1,0,1,0
208170,186111,41,Autos,Salud,0,0,1,0,0,0
208171,184843,0,Vida,Autos,0,1,0,0,0,0
208176,184781,45,Vida,Salud,0,1,0,0,0,0
208184,184798,42,Vida,Autos,0,1,0,0,0,0
208184,184114,42,Autos,Salud,0,1,1,0,0,0
208187,184351,85,Patrimoniales,Salud,0,0,0,0,1,0
208189,184902,68,Vida,Patrimoniales,0,1,0,0,0,0
208191,184084,70,Autos,Salud,0,0,1,0,0,0
208195,184701,40,Vida,Salud,0,1,0,0,0,0
208201,184580,60,Salud,Autos,1,0,0,0,0,0
208217,184334,68,Patrimoniales,Vida,0,0,0,0,1,0
208228,184093,58,Autos,Salud,0,0,1,0,0,0
208231,184087,45,Autos,Salud,0,0,1,0,0,0
208237,184106,78,Autos,Salud,0,0,1,0,0,0
208252,184710,55,Vida,Autos,0,1,0,0,0,0
208263,184875,41,Vida,Salud,0,1,0,0,0,0
208264,196858,58,Autos,Vida,0,0,1,0,0,0
208264,197001,58,Vida,Salud,0,1,1,0,0,0
208264,184513,58,Salud,Patrimoniales,1,1,1,0,0,0
208270,184597,0,Salud,Vida,1,0,0,0,0,0
208291,184634,53,Vida,Autos,0,1,0,0,0,0
208291,184149,53,Autos,Salud,0,1,1,0,0,0
208295,184321,63,Patrimoniales,Vida,0,0,0,0,1,0
208296,184404,62,Salud,Vida,1,0,0,0,0,0
208296,184868,62,Vida,Autos,1,1,0,0,0,0
208301,183790,66,Vida,Autos,0,1,0,0,0,0
208309,186123,63,Patrimoniales,Autos,0,0,0,0,1,0
208319,183041,46,Salud,Vida,1,0,0,0,0,0
208322,184582,45,Salud,Autos,1,0,0,0,0,0
208325,184954,40,Vida,Salud,0,1,0,0,0,0
208327,184479,45,Salud,Autos,1,0,0,0,0,0
208327,183374,45,Autos,Vida,1,0,1,0,0,0
208327,184700,45,Vida,Patrimoniales,1,1,1,0,0,0
208331,184065,43,Autos,Salud,0,0,1,0,0,0
208336,184671,49,Vida,Salud,0,1,0,0,0,0
208355,185807,0,Autos,Vida,0,0,1,0,0,0
208356,184583,50,Salud,Vida,1,0,0,0,0,0
208357,183249,48,Autos,Salud,0,0,1,0,0,0
208357,184447,48,Salud,Vida,1,0,1,0,0,0
208357,184921,48,Vida,Patrimoniales,1,1,1,0,0,0
208361,183081,48,Salud,Vida,1,0,0,0,0,0
208363,183319,47,Autos,Vida,0,0,1,0,0,0
208369,186095,54,Patrimoniales,Salud,0,0,0,0,1,0
208370,183173,54,Autos,Salud,0,0,1,0,0,0
208370,184454,54,Salud,Patrimoniales,1,0,1,0,0,0
208371,184638,53,Vida,Patrimoniales,0,1,0,0,0,0
208371,185799,53,Patrimoniales,Autos,0,1,0,0,1,0
208377,184136,47,Autos,Vida,0,0,1,0,0,0
208377,184687,47,Vida,Salud,0,1,1,0,0,0
208378,184844,0,Vida,Autos,0,1,0,0,0,0
208386,184628,43,Vida,Salud,0,1,0,0,0,0
208386,184581,43,Salud,Autos,1,1,0,0,0,0
208390,184139,40,Autos,Vida,0,0,1,0,0,0
208396,186112,41,Autos,Salud,0,0,1,0,0,0
208401,184507,40,Salud,Autos,1,0,0,0,0,0
208411,186087,0,Autos,Salud,0,0,1,0,0,0
208421,184679,40,Vida,Patrimoniales,0,1,0,0,0,0
208421,184372,40,Patrimoniales,Salud,0,1,0,0,1,0
208421,184444,40,Salud,Autos,1,1,0,0,1,0
208425,184445,72,Salud,Autos,1,0,0,0,0,0
208427,196859,71,Autos,Salud,0,0,1,0,0,0
208433,184428,0,Salud,Autos,1,0,0,0,0,0
208433,184077,0,Autos,Patrimoniales,1,0,1,0,0,0
208433,184320,0,Patrimoniales,Vida,1,0,1,0,1,0
208440,184792,60,Vida,Autos,0,1,0,0,0,0
208440,184205,60,Autos,Salud,0,1,1,0,0,0
208441,184851,59,Vida,Autos,0,1,0,0,0,0
208441,184141,59,Autos,Salud,0,1,1,0,0,0
208442,184793,57,Vida,Salud,0,1,0,0,0,0
208457,187660,42,Patrimoniales,Salud,0,0,0,0,1,0
208458,184693,42,Vida,Salud,0,1,0,0,0,0
208479,184341,52,Patrimoniales,Vida,0,0,0,0,1,0
208480,184749,51,Vida,Salud,0,1,0,0,0,0
208481,184416,51,Salud,Vida,1,0,0,0,0,0
208482,186504,50,Autos,Salud,0,0,1,0,0,0
208482,184396,50,Salud,Vida,1,0,1,0,0,0
208483,184682,50,Vida,Salud,0,1,0,0,0,0
208483,184658,50,Salud,Autos,1,1,0,0,0,0
208487,196864,49,Autos,Salud,0,0,1,0,0,0
208487,184626,49,Salud,Vida,1,0,1,0,0,0
208490,184504,49,Salud,Autos,1,0,0,0,0,0
208492,184691,50,Vida,Salud,0,1,0,0,0,0
208492,184434,50,Salud,Autos,1,1,0,0,0,0
208497,184917,48,Vida,Autos,0,1,0,0,0,0
208513,184885,54,Vida,Autos,0,1,0,0,0,0
208513,184102,54,Autos,Salud,0,1,1,0,0,0
208514,184778,40,Vida,Salud,0,1,0,0,0,0
208514,184425,40,Salud,Autos,1,1,0,0,0,0
208521,184933,42,Vida,Salud,0,1,0,0,0,0
208526,184148,78,Autos,Vida,0,0,1,0,0,0
208530,184530,41,Salud,Autos,1,0,0,0,0,0
208531,184608,41,Salud,Autos,1,0,0,0,0,0
208543,184881,0,Vida,Autos,0,1,0,0,0,0
208543,184086,0,Autos,Cumplimiento,0,1,1,0,0,0
208545,184657,54,Vida,Salud,0,1,0,0,0,0
208547,184914,57,Vida,Salud,0,1,0,0,0,0
208549,187442,0,Patrimoniales,Autos,0,0,0,0,1,0
208565,186135,40,Autos,Salud,0,0,1,0,0,0
208565,184415,40,Salud,Vida,1,0,1,0,0,0
208569,184948,48,Vida,Autos,0,1,0,0,0,0
208569,184142,48,Autos,Salud,0,1,1,0,0,0
208572,183801,45,Vida,Autos,0,1,0,0,0,0
208575,184508,36,Salud,Vida,1,0,0,0,0,0
208667,184966,35,Salud,Autos,1,0,0,0,0,0
208688,186033,66,Patrimoniales,Salud,0,0,0,0,1,0
208694,184967,0,Salud,Autos,1,0,0,0,0,0
209058,190743,36,Vida,Autos,0,1,0,0,0,0
209065,183080,0,Salud,Vida,1,0,0,0,0,0
209428,184982,0,Autos,Salud,0,0,1,0,0,0
209510,197049,37,Vida,Salud,0,1,0,0,0,0
209925,186564,50,Vida,Salud,0,1,0,0,0,0
209945,186609,33,Autos,Patrimoniales,0,0,1,0,0,0
209945,186689,33,Patrimoniales,Vida,0,0,1,0,1,0
209946,186794,45,Vida,Autos,0,1,0,0,0,0
209949,186677,48,Salud,Autos,1,0,0,0,0,0
209949,186613,48,Autos,Patrimoniales,1,0,1,0,0,0
209951,186634,39,Autos,Vida,0,0,1,0,0,0
209955,186619,40,Autos,Vida,0,0,1,0,0,0
209969,186637,45,Autos,Vida,0,0,1,0,0,0
209974,186829,42,Vida,Autos,0,1,0,0,0,0
209977,186862,33,Vida,Autos,0,1,0,0,0,0
209981,186653,34,Autos,Vida,0,0,1,0,0,0
209983,186655,54,Salud,Vida,1,0,0,0,0,0
209986,186660,39,Salud,Vida,1,0,0,0,0,0
209992,186785,65,Vida,Patrimoniales,0,1,0,0,0,0
209993,186671,53,Salud,Vida,1,0,0,0,0,0
209995,186694,26,Autos,Patrimoniales,0,0,1,0,0,0
210009,186697,41,Patrimoniales,Salud,0,0,0,0,1,0
210012,186702,42,Salud,Vida,1,0,0,0,0,0
210016,186706,40,Salud,Vida,1,0,0,0,0,0
210032,186724,33,Salud,Vida,1,0,0,0,0,0
210052,186745,35,Salud,Vida,1,0,0,0,0,0
210083,186787,59,Vida,Salud,0,1,0,0,0,0
210085,186789,44,Vida,Autos,0,1,0,0,0,0
210135,186850,68,Vida,Salud,0,1,0,0,0,0
210600,186990,32,Autos,Vida,0,0,1,0,0,0
210643,186958,39,Vida,Salud,0,1,0,0,0,0
210651,186946,0,Salud,Autos,1,0,0,0,0,0
210655,187371,0,Autos,Patrimoniales,0,0,1,0,0,0
210663,186930,0,Vida,Autos,0,1,0,0,0,0
210676,186995,0,Vida,Autos,0,1,0,0,0,0
210685,187231,65,Vida,Salud,0,1,0,0,0,0
210690,187194,0,Patrimoniales,Autos,0,0,0,0,1,0
210691,187218,0,Salud,Patrimoniales,1,0,0,0,0,0
210691,187201,0,Patrimoniales,Cumplimiento,1,0,0,0,1,0
210694,186948,54,Salud,Vida,1,0,0,0,0,0
210705,187257,0,Vida,Patrimoniales,0,1,0,0,0,0
210712,187197,43,Patrimoniales,Autos,0,0,0,0,1,0
210714,187020,0,Vida,Autos,0,1,0,0,0,0
210721,187369,0,Patrimoniales,Autos,0,0,0,0,1,0
210744,187384,0,Autos,Vida,0,0,1,0,0,0
210749,186976,63,Autos,Vida,0,0,1,0,0,0
210749,186977,63,Vida,Cumplimiento,0,1,1,0,0,0
210781,187260,0,Vida,Patrimoniales,0,1,0,0,0,0
210793,187230,40,Vida,Patrimoniales,0,1,0,0,0,0
210797,187108,68,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210809,187207,0,Patrimoniales,Autos,0,0,0,0,1,0
210833,186961,0,Vida,Autos,0,1,0,0,0,0
210839,186966,44,Autos,Vida,0,0,1,0,0,0
210845,187105,42,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210856,186937,58,Salud,Autos,1,0,0,0,0,0
210860,187145,64,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210899,187221,61,Salud,Vida,1,0,0,0,0,0
210909,186999,56,Cumplimiento,Patrimoniales,0,0,0,1,0,0
210914,187375,0,Patrimoniales,Autos,0,0,0,0,1,0
210914,187381,0,Autos,Vida,0,0,1,0,1,0
210930,187268,41,Vida,Autos,0,1,0,0,0,0
211645,187360,48,Autos,Salud,0,0,1,0,0,0
212243,187999,30,Cumplimiento,Patrimoniales,0,0,0,1,0,0
212249,188011,46,Autos,Salud,0,0,1,0,0,0
212891,190771,32,Salud,Patrimoniales,1,0,0,0,0,0
212905,190895,0,Autos,Salud,0,0,1,0,0,0
212909,190900,38,Autos,Vida,0,0,1,0,0,0
212942,195246,58,Autos,Salud,0,0,1,0,0,0
212996,191286,38,Vida,Autos,0,1,0,0,0,0
213015,191408,44,Cumplimiento,Patrimoniales,0,0,0,1,0,0
213061,191650,46,Vida,Salud,0,1,0,0,0,0
213064,192239,60,Patrimoniales,Vida,0,0,0,0,1,0
213082,191673,73,Autos,Salud,0,0,1,0,0,0
213089,193004,61,Autos,Salud,0,0,1,0,0,0
213100,193212,32,Salud,Patrimoniales,1,0,0,0,0,0
213130,193508,0,Vida,Patrimoniales,0,1,0,0,0,0
213130,191742,0,Patrimoniales,Salud,0,1,0,0,1,0
213131,191743,36,Autos,Vida,0,0,1,0,0,0
213176,193274,58,Patrimoniales,Salud,0,0,0,0,1,0
213203,191827,47,Vida,Salud,0,1,0,0,0,0
213229,191854,37,Vida,Salud,0,1,0,0,0,0
213239,191866,42,Salud,Vida,1,0,0,0,0,0
213239,193498,42,Vida,Autos,1,1,0,0,0,0
213256,193540,63,Vida,Salud,0,1,0,0,0,0
213271,191903,44,Vida,Salud,0,1,0,0,0,0
213292,191928,38,Salud,Vida,1,0,0,0,0,0
213317,191960,39,Salud,Vida,1,0,0,0,0,0
213342,191987,62,Salud,Vida,1,0,0,0,0,0
213376,192023,46,Vida,Salud,0,1,0,0,0,0
213386,192035,31,Salud,Vida,1,0,0,0,0,0
213394,192046,39,Salud,Vida,1,0,0,0,0,0
213409,192061,56,Vida,Salud,0,1,0,0,0,0
213422,192075,32,Salud,Vida,1,0,0,0,0,0
213438,192094,39,Vida,Salud,0,1,0,0,0,0
213486,192146,31,Vida,Autos,0,1,0,0,0,0
213487,192147,29,Salud,Patrimoniales,1,0,0,0,0,0
213518,192182,52,Salud,Vida,1,0,0,0,0,0
213529,223148,0,Vida,Salud,0,1,0,0,0,0
213543,193320,62,Salud,Cumplimiento,1,0,0,0,0,0
213543,192208,62,Cumplimiento,Autos,1,0,0,1,0,0
213724,193160,33,Patrimoniales,Autos,0,0,0,0,1,0
213743,192494,33,Autos,Salud,0,0,1,0,0,0
213764,194320,0,Autos,Patrimoniales,0,0,1,0,0,0
213764,194498,0,Patrimoniales,Vida,0,0,1,0,1,0
214217,192997,33,Vida,Salud,0,1,0,0,0,0
214285,193087,32,Vida,Patrimoniales,0,1,0,0,0,0
214304,193121,62,Autos,Patrimoniales,0,0,1,0,0,0
214310,193136,35,Autos,Vida,0,0,1,0,0,0
214319,193264,64,Vida,Autos,0,1,0,0,0,0
214323,193157,67,Cumplimiento,Patrimoniales,0,0,0,1,0,0
214329,193168,49,Cumplimiento,Salud,0,0,0,1,0,0
214331,193246,42,Vida,Patrimoniales,0,1,0,0,0,0
214343,193191,45,Cumplimiento,Vida,0,0,0,1,0,0
214364,193216,66,Salud,Autos,1,0,0,0,0,0
214369,193221,36,Salud,Autos,1,0,0,0,0,0
214373,193225,35,Salud,Autos,1,0,0,0,0,0
214374,193226,34,Salud,Autos,1,0,0,0,0,0
214390,194229,37,Autos,Vida,0,0,1,0,0,0
214430,193523,40,Vida,Salud,0,1,0,0,0,0
214475,193383,41,Salud,Vida,1,0,0,0,0,0
214487,193397,30,Salud,Autos,1,0,0,0,0,0
214588,193584,41,Salud,Vida,1,0,0,0,0,0
214747,193711,51,Patrimoniales,Autos,0,0,0,0,1,0
217097,194206,57,Vida,Autos,0,1,0,0,0,0
217149,194286,41,Vida,Patrimoniales,0,1,0,0,0,0
217163,194326,35,Patrimoniales,Vida,0,0,0,0,1,0
217193,194370,47,Autos,Vida,0,0,1,0,0,0
217257,194478,28,Vida,Autos,0,1,0,0,0,0
217287,212068,0,Vida,Salud,0,1,0,0,0,0
217287,211746,0,Salud,Autos,1,1,0,0,0,0
217291,194934,47,Cumplimiento,Patrimoniales,0,0,0,1,0,0
217307,194977,51,Salud,Autos,1,0,0,0,0,0
217401,195175,39,Vida,Patrimoniales,0,1,0,0,0,0
217411,195196,48,Salud,Autos,1,0,0,0,0,0
217416,195208,0,Autos,Vida,0,0,1,0,0,0
217424,195449,43,Patrimoniales,Vida,0,0,0,0,1,0
217441,195307,33,Autos,Vida,0,0,1,0,0,0
217441,195306,33,Vida,Salud,0,1,1,0,0,0
217492,195502,29,Autos,Vida,0,0,1,0,0,0
217507,195639,49,Salud,Autos,1,0,0,0,0,0
217507,195539,49,Autos,Vida,1,0,1,0,0,0
217508,195540,72,Autos,Vida,0,0,1,0,0,0
217509,195541,54,Patrimoniales,Vida,0,0,0,0,1,0
217542,195579,36,Salud,Vida,1,0,0,0,0,0
217542,196461,36,Vida,Patrimoniales,1,1,0,0,0,0
217543,195582,39,Salud,Vida,1,0,0,0,0,0
217609,195673,45,Autos,Salud,0,0,1,0,0,0
217611,195677,44,Vida,Salud,0,1,0,0,0,0
217619,195686,39,Salud,Vida,1,0,0,0,0,0
217621,195691,52,Salud,Vida,1,0,0,0,0,0
217623,195694,48,Salud,Patrimoniales,1,0,0,0,0,0
217624,195696,35,Salud,Vida,1,0,0,0,0,0
217680,196390,38,Cumplimiento,Salud,0,0,0,1,0,0
217683,195758,39,Salud,Vida,1,0,0,0,0,0
217686,195763,36,Salud,Vida,1,0,0,0,0,0
217704,196477,44,Vida,Salud,0,1,0,0,0,0
217745,195827,35,Salud,Cumplimiento,1,0,0,0,0,0
217766,195851,36,Salud,Vida,1,0,0,0,0,0
217786,195875,35,Salud,Vida,1,0,0,0,0,0
217796,195888,59,Vida,Salud,0,1,0,0,0,0
217807,195902,42,Vida,Salud,0,1,0,0,0,0
217839,195943,36,Vida,Salud,0,1,0,0,0,0
217852,195958,32,Salud,Vida,1,0,0,0,0,0
217899,196013,34,Vida,Salud,0,1,0,0,0,0
217930,196053,31,Vida,Salud,0,1,0,0,0,0
217930,196051,31,Salud,Patrimoniales,1,1,0,0,0,0
217934,196059,46,Salud,Vida,1,0,0,0,0,0
217942,196067,30,Salud,Autos,1,0,0,0,0,0
217979,196393,26,Cumplimiento,Patrimoniales,0,0,0,1,0,0
218031,196163,37,Vida,Autos,0,1,0,0,0,0
218056,196191,38,Salud,Vida,1,0,0,0,0,0
218065,196201,28,Vida,Salud,0,1,0,0,0,0
218314,196627,29,Salud,Vida,1,0,0,0,0,0
218410,196729,42,Salud,Vida,1,0,0,0,0,0
219870,196970,0,Vida,Autos,0,1,0,0,0,0
219878,207100,40,Salud,Autos,1,0,0,0,0,0
219922,197138,62,Salud,Vida,1,0,0,0,0,0
219955,197239,47,Autos,Vida,0,0,1,0,0,0
220029,210640,34,Vida,Autos,0,1,0,0,0,0
220029,198808,34,Autos,Salud,0,1,1,0,0,0
220033,198958,48,Vida,Autos,0,1,0,0,0,0
220033,199011,48,Autos,Patrimoniales,0,1,1,0,0,0
220046,199226,54,Patrimoniales,Autos,0,0,0,0,1,0
220061,219132,0,Autos,Patrimoniales,0,0,1,0,0,0
220061,199232,0,Patrimoniales,Vida,0,0,1,0,1,0
220090,199216,39,Patrimoniales,Salud,0,0,0,0,1,0
220101,199243,65,Patrimoniales,Vida,0,0,0,0,1,0
220103,199214,56,Patrimoniales,Autos,0,0,0,0,1,0
220105,199241,48,Patrimoniales,Salud,0,0,0,0,1,0
220110,198965,50,Salud,Patrimoniales,1,0,0,0,0,0
220116,198976,57,Salud,Vida,1,0,0,0,0,0
220166,199234,34,Patrimoniales,Salud,0,0,0,0,1,0
220166,199254,34,Salud,Autos,1,0,0,0,1,0
220327,199206,41,Cumplimiento,Patrimoniales,0,0,0,1,0,0
220344,199230,47,Patrimoniales,Vida,0,0,0,0,1,0
220348,219128,51,Autos,Patrimoniales,0,0,1,0,0,0
220366,199265,47,Patrimoniales,Vida,0,0,0,0,1,0
220569,199483,40,Autos,Salud,0,0,1,0,0,0
220572,199487,38,Autos,Vida,0,0,1,0,0,0
220572,202339,38,Vida,Salud,0,1,1,0,0,0
220575,199490,41,Autos,Patrimoniales,0,0,1,0,0,0
220576,201057,0,Autos,Patrimoniales,0,0,1,0,0,0
220578,199493,29,Autos,Salud,0,0,1,0,0,0
220598,201286,40,Salud,Vida,1,0,0,0,0,0
220719,199886,21,Vida,Autos,0,1,0,0,0,0
221109,200509,24,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221128,200560,33,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221129,200561,34,Patrimoniales,Salud,0,0,0,0,1,0
221147,200826,0,Autos,Cumplimiento,0,0,1,0,0,0
221192,201090,47,Vida,Salud,0,1,0,0,0,0
221282,201198,0,Salud,Autos,1,0,0,0,0,0
221282,202402,0,Autos,Vida,1,0,1,0,0,0
221287,202407,0,Autos,Patrimoniales,0,0,1,0,0,0
221289,202176,0,Salud,Autos,1,0,0,0,0,0
221293,202413,0,Patrimoniales,Vida,0,0,0,0,1,0
221300,202420,0,Autos,Vida,0,0,1,0,0,0
221300,205969,0,Vida,Salud,0,1,1,0,0,0
221316,201109,44,Patrimoniales,Vida,0,0,0,0,1,0
221318,201111,0,Patrimoniales,Vida,0,0,0,0,1,0
221318,201300,0,Vida,Salud,0,1,0,0,1,0
221324,201118,52,Patrimoniales,Vida,0,0,0,0,1,0
221328,201122,63,Patrimoniales,Vida,0,0,0,0,1,0
221331,201565,48,Salud,Patrimoniales,1,0,0,0,0,0
221331,201976,48,Patrimoniales,Vida,1,0,0,0,1,0
221338,202048,51,Salud,Patrimoniales,1,0,0,0,0,0
221338,201135,51,Patrimoniales,Vida,1,0,0,0,1,0
221343,201140,64,Salud,Patrimoniales,1,0,0,0,0,0
221345,201888,41,Cumplimiento,Vida,0,0,0,1,0,0
221346,201679,67,Autos,Vida,0,0,1,0,0,0
221347,201144,66,Vida,Salud,0,1,0,0,0,0
221347,202072,66,Salud,Patrimoniales,1,1,0,0,0,0
221349,201146,47,Vida,Patrimoniales,0,1,0,0,0,0
221350,201671,44,Autos,Patrimoniales,0,0,1,0,0,0
221350,219647,44,Patrimoniales,Salud,0,0,1,0,1,0
221357,201162,65,Vida,Salud,0,1,0,0,0,0
221360,201984,74,Patrimoniales,Salud,0,0,0,0,1,0
221362,201846,64,Cumplimiento,Patrimoniales,0,0,0,1,0,0
221362,202028,64,Patrimoniales,Vida,0,0,0,1,1,0
221365,201170,67,Vida,Salud,0,1,0,0,0,0
221370,201904,66,Patrimoniales,Vida,0,0,0,0,1,0
221371,202049,53,Salud,Vida,1,0,0,0,0,0
221381,201956,59,Patrimoniales,Vida,0,0,0,0,1,0
221381,201202,59,Vida,Salud,0,1,0,0,1,0
221405,201227,63,Vida,Patrimoniales,0,1,0,0,0,0
221407,201228,48,Vida,Salud,0,1,0,0,0,0
221408,201230,46,Salud,Vida,1,0,0,0,0,0
221412,201235,42,Salud,Vida,1,0,0,0,0,0
221413,201236,70,Vida,Salud,0,1,0,0,0,0
221414,201239,62,Vida,Salud,0,1,0,0,0,0
221418,201245,50,Salud,Vida,1,0,0,0,0,0
221428,201257,57,Salud,Vida,1,0,0,0,0,0
221437,201270,45,Salud,Vida,1,0,0,0,0,0
221470,201319,39,Vida,Otros,0,1,0,0,0,0
221518,201369,36,Salud,Patrimoniales,1,0,0,0,0,0
221518,201978,36,Patrimoniales,Autos,1,0,0,0,1,0
221548,201996,36,Patrimoniales,Vida,0,0,0,0,1,0
221550,201407,59,Vida,Salud,0,1,0,0,0,0
221550,202077,59,Salud,Autos,1,1,0,0,0,0
221553,202334,31,Vida,Patrimoniales,0,1,0,0,0,0
221579,201445,64,Vida,Salud,0,1,0,0,0,0
221590,201463,39,Vida,Salud,0,1,0,0,0,0
221610,201487,37,Vida,Salud,0,1,0,0,0,0
221614,201491,41,Vida,Patrimoniales,0,1,0,0,0,0
221707,201590,41,Salud,Vida,1,0,0,0,0,0
221753,201650,53,Autos,Vida,0,0,1,0,0,0
222700,202326,32,Vida,Autos,0,1,0,0,0,0
222743,201960,29,Patrimoniales,Vida,0,0,0,0,1,0
224121,201683,58,Autos,Salud,0,0,1,0,0,0
224347,201957,51,Patrimoniales,Vida,0,0,0,0,1,0
224508,201937,62,Patrimoniales,Salud,0,0,0,0,1,0
224508,202187,62,Salud,Vida,1,0,0,0,1,0
224648,202342,75,Vida,Patrimoniales,0,1,0,0,0,0
225341,202457,39,Cumplimiento,Patrimoniales,0,0,0,1,0,0
225480,202519,43,Salud,Vida,1,0,0,0,0,0
226108,202906,63,Patrimoniales,Autos,0,0,0,0,1,0
226154,206314,78,Patrimoniales,Autos,0,0,0,0,1,0
226154,205791,78,Autos,Salud,0,0,1,0,1,0
226158,202928,53,Salud,Cumplimiento,1,0,0,0,0,0
226158,221737,53,Cumplimiento,Otros,1,0,0,1,0,0
226158,221735,53,Otros,Autos,1,0,0,1,0,1
226159,216952,78,Patrimoniales,Autos,0,0,0,0,1,0
226159,205771,78,Autos,Salud,0,0,1,0,1,0
226177,202952,61,Salud,Autos,1,0,0,0,0,0
226184,202960,0,Vida,Autos,0,1,0,0,0,0
226187,202963,0,Vida,Autos,0,1,0,0,0,0
226209,203026,60,Patrimoniales,Vida,0,0,0,0,1,0
226209,203080,60,Vida,Salud,0,1,0,0,1,0
226209,202995,60,Salud,Autos,1,1,0,0,1,0
226220,203082,47,Vida,Salud,0,1,0,0,0,0
226225,203032,32,Patrimoniales,Salud,0,0,0,0,1,0
226226,203036,34,Autos,Salud,0,0,1,0,0,0
226230,203042,47,Autos,Salud,0,0,1,0,0,0
226236,204990,35,Salud,Patrimoniales,1,0,0,0,0,0
226246,205103,31,Salud,Autos,1,0,0,0,0,0
226247,213767,46,Autos,Vida,0,0,1,0,0,0
226258,205645,0,Vida,Salud,0,1,0,0,0,0
226261,204450,40,Vida,Salud,0,1,0,0,0,0
226261,203361,40,Salud,Autos,1,1,0,0,0,0
226263,204659,61,Vida,Autos,0,1,0,0,0,0
